ticker,symbol,name,exchange,price,volume,ma5,ma10,dev5,dev10,gain3,gain5,dayLow,dayHigh,dayOpen,base_date,year_prev_high,three_year_prev_high,history_prev_high,year_high,three_year_high,year_high_breakout,three_year_high_breakout,all_time_high_breakout,year_high_distance,three_year_high_distance,new_year_high,new_3y_high,new_all_time_high,near_year_high_10pct,near_3y_high_10pct,ma20,ma50,ma120,ma200,ma250,rsi14,macd,macd_signal,macd_histogram,atr14,atr14_pct,distance_ma5,ma5_slope,distance_ma10,ma10_slope,distance_ma20,ma20_slope,distance_ma50,ma50_slope,distance_ma120,ma120_slope,distance_ma200,ma200_slope,avg_volume_5d,avg_volume_20d,avg_volume_60d,volume_ratio_20d,volume_ratio_60d,high_20d,low_20d,drawdown_20d_high,distance_to_20d_high,high_60d,low_60d,drawdown_60d_high,distance_to_60d_high,high_120d,low_120d,drawdown_120d_high,distance_to_120d_high,high_250d,low_250d,drawdown_250d_high,distance_to_250d_high,pct_from_52w_high,pct_from_52w_low,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,return_250d,open,high,low,close,previous_day_high,previous_day_low,daily_return,close_above_previous_high,close_below_previous_low,no_new_low_3d,no_new_low_5d,higher_low,higher_high,reclaim_ma5,reclaim_ma10,reclaim_ma20,lower_shadow_ratio,upper_shadow_ratio,intraday_recovery,gap_down,gap_down_recovery,up_day_volume_expansion,down_day_volume_contraction,reversal_score,reversal_signal,reversal_stage,trend_state_raw,trend_state,trend_state_previous,trend_state_changed,trend_state_change_reason,trend_state_shock,location_state,technical_regime,setup_types,bottoming_eligible,bottoming_score,trend_recovery_score,trend_strength_score,near_high_score,breakout_score,relative_strength_score,technical_deterioration_score,technical_score,previous_state_available,previous_state_date,trend_state_initialized,trend_state_reinitialized,previous_state_file_status,sector,sector_benchmark,rs_5d_vs_spy,rs_5d_vs_qqq,rs_5d_vs_sector,rs_10d_vs_spy,rs_10d_vs_qqq,rs_10d_vs_sector,rs_20d_vs_spy,rs_20d_vs_qqq,rs_20d_vs_sector,rs_60d_vs_spy,rs_60d_vs_qqq,rs_60d_vs_sector,rs_improving_5d,rs_improving_10d,residual_5d,residual_10d,residual_20d,residual_60d,data_coverage_score,setup_type,index_data_status,sp500_member,sp400_member,sp600_member,russell1000_member,russell2000_member,russell3000_member,nasdaq100_member,sp500_eligibility,ndx_eligibility,estimated_passive_buy_usd,passive_buy_to_adv,index_catalyst_score,consecutive_3d_gain,consecutive_5d_gain,break_pullback_ma5,break_ma5_pullback_ma10,technical_percentile,bottoming_percentile,reversal_percentile,trend_recovery_percentile,trend_strength_percentile,near_high_percentile,breakout_percentile,relative_strength_percentile,marketCap,marketCapSource,marketCapRetrievedAt,Ticker,Market_Cap,Universe_AsOf_Date,Technical_AsOf_Date,MarketCap_Source,MarketCap_AsOf_Date,Company,Latest_Earnings_Date,Fundamental_Revision_State,Fundamental_Score,Guide_Direction,EPS_Revision,Revenue_Revision,Orders_Trend,Backlog_Trend,RPO_Trend,Core_KPI_Trend,Gross_Margin_Trend,Operating_Margin_Trend,FCF_Trend,Demand_Commentary,Customer_Commentary,Thesis_Breaker,Fundamental_Data_Status,Fundamental_Data_Coverage,Source,AsOf_Date,Fundamental_AsOf_Date,Catalyst_AsOf_Date,Technical_Percentile,RS_Percentile,Technical_Score,Catalyst_Score,Catalyst_Tags,Opportunity_Score,Type_A_Score,Type_B_Score,Type_C_Score,Type_D_Score,Opportunity_Type,Primary_Opportunity_Type,Core_Opportunity,Why_Now,Main_Risk,Next_Trigger,Invalidation
TYL,TYL,"Tyler Technologies, Inc. Common Stock",NYSE,325.57,453314,329.691997,338.664001,-1.25,-3.87,-1.66,-3.53,324.64,331.413,324.93,2026-09-25,460.68,661.31,661.31,460.68,661.31,-28.06,-49.89,-49.89,29.33,50.77,False,False,False,False,False,349.703001,334.087602,322.7375,348.74505,375.95428,28.523569,-3.196606,1.026017,-4.222623,12.367357,3.798678,-1.250257,-0.051617,-3.866369,-0.061202,-6.900999,0.060117,-2.549511,0.091158,0.877648,-0.228452,-6.64527,-0.362933,586242.8,989090.7,844618.566667,0.458314,0.536709,393.529999,323.589996,-17.269331,17.269331,393.529999,282.820007,-17.269331,17.269331,393.529999,270.709991,-17.269331,17.269331,531.940002,270.709991,-38.795729,38.795729,-38.795729,20.265232,-0.003916,-0.035348,-0.03297,-0.119796,0.079226,-0.03449,-0.385392,324.92999267578125,331.413,324.64,325.57,338.260009765625,325.8900146484375,-0.003916,False,True,False,False,True,False,False,False,False,0.042816,0.86269,False,False,False,False,True,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Deep Pullback,RN Neutral / Consolidation,['Bottoming'],True,47.81,16.67,28.57,0.0,0.0,,13.8,25.81,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Bottoming,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,43.5211,48.0346,29.1643,69.3615,67.2864,33.7089,32.7512,,133.85250757,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,TYL,13385250757.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,TYLER TECHNOLOGIES INC,2026-07-29,Stable,50.0,Unknown,4.17,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,43.5211,0.0,26.11,0.0,,35.44,44.2,43.31,44.23,36.64,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
U,U,Unity Software Inc. Common Stock,NYSE,41.55,15144846,42.677999,42.522,-2.64,-2.29,-3.62,0.36,39.88,41.97,41.21,2026-09-25,48.81,52.15,58.62,48.81,52.15,-14.01,-19.52,-28.41,14.87,20.33,False,False,False,False,False,42.3685,40.1088,32.682,32.07645,33.48696,49.538978,0.356434,0.677387,-0.320953,2.029857,4.885337,-2.643046,0.007364,-2.285875,0.007272,-1.931859,-0.008831,3.593226,0.415212,27.134202,-0.035474,29.534284,0.033967,14444709.2,9993977.3,10132557.433333,1.515397,1.494672,44.619999,39.07,-6.88032,6.88032,48.459999,27.83,-14.259181,14.259181,48.459999,20.879999,-14.259181,14.259181,52.150002,16.780001,-20.325985,20.325985,-20.325985,147.6162,0.003139,0.003623,-0.054823,-0.044608,0.376284,0.889495,-0.028297,41.209999084472656,41.970001220703125,39.880001068115234,41.55,44.400001525878906,39.06999969482422,0.003139,False,False,False,False,False,False,False,False,False,0.636363,0.200958,True,False,False,True,False,16.67,False,Watch,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,18.78,0.0,28.57,0.0,20.0,,3.86,30.42,False,,True,False,Missing,Technology,XLK,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,61.3239,16.1792,71.8122,28.4319,67.2864,33.7089,78.6667,,182.28483605,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,U,18228483605.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,U | Unity Software Inc. FY2026 Q2 Earnings Preview,2026-08-02,Strong Up,90.0,N/A,N/A,N/A,Positive evidence,N/A,N/A,N/A,N/A,N/A,N/A,Archive evidence available,N/A,N/A,PARTIAL,Archive-backed; structured consensus fields incomplete,D:\codex\2026-05-17-preview-review-skill-nvda-preview\outputs\u-preview-2026-08-02.json,2026-08-02,2026-08-02,,61.3239,0.0,36.79,0.0,,59.72,63.31,49.03,69.12,62.38,TYPE A,TYPE A,True,Dated fundamental evidence aligns with current Technical V3 structure,Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
UAL,UAL,"United Airlines Holdings, Inc. - Common Stock",Nasdaq,113.99,3412303,113.1,110.403,0.79,3.25,-1.06,4.86,110.72,115.71,113.25,2026-09-25,138.77,138.77,138.77,138.77,138.77,-16.62,-16.62,-16.62,17.86,17.86,False,False,False,False,False,109.3655,116.332799,111.27,109.0076,106.7398,54.593459,-1.020351,-2.082941,1.06259,4.09,3.588034,0.786914,0.050081,3.249006,0.019155,4.228482,-0.103745,-2.013877,0.028205,2.444505,0.079917,4.570691,0.244714,4201540.6,3852075.15,3802278.383333,0.885835,0.897436,118.260002,104.150002,-3.61069,3.61069,138.509995,104.150002,-17.70269,17.70269,138.770004,86.650002,-17.856888,17.856888,138.770004,84.639999,-17.856888,17.856888,-17.856888,34.676277,0.025182,0.04857,0.037971,0.014236,-0.156442,0.25305,0.164232,113.25,115.71,110.72,113.99,113.0,108.0500030517578,0.025182,True,False,False,False,False,False,True,False,False,0.507014,0.344689,True,False,False,False,False,16.67,False,Watch,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Deep Pullback,RN Neutral / Consolidation,['Deep Pullback'],True,29.11,16.67,28.57,0.0,20.0,,0.0,32.24,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,66.385,28.4277,71.8122,69.3615,67.2864,33.7089,78.6667,,360.90469609,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UAL,36090469609.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,,,Insufficient,0.0,,,,,,,,,,,,,,PENDING,No local archive or SEC minimum snapshot; retained pending,,,,,66.385,0.0,39.83,0.0,,15.93,26.48,20.81,28.62,13.94,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
UBER,UBER,"Uber Technologies, Inc. Common Stock",NYSE,69.62,10834575,69.797999,70.539,-0.26,-1.3,-0.39,-1.25,68.796,69.67,69.27,2026-09-25,88.24,101.99,101.99,88.24,101.99,-21.04,-31.69,-31.69,21.1,31.74,False,False,False,False,False,72.585499,73.3014,73.374833,75.15145,78.7042,25.439956,-1.482259,-1.096938,-0.385321,1.799,2.584028,-0.25502,-0.020791,-1.302825,-0.054842,-4.085526,-0.039563,-5.022278,0.004349,-5.117331,-0.11035,-7.360404,-0.139285,17340135.0,18521948.75,18043904.583333,0.584959,0.600456,78.995003,68.550003,-11.867843,11.867843,82.364998,65.410004,-15.473803,15.473803,82.364998,65.410004,-15.473803,15.473803,101.294998,65.410004,-31.270052,31.270052,-31.270052,6.436319,0.005779,-0.012482,-0.028603,-0.095257,-0.041839,-0.035333,-0.292839,69.2699966430664,69.67,68.796,69.62,70.08000183105469,68.92500305175781,0.005779,False,False,True,False,False,False,False,False,False,0.54233,0.057208,True,False,False,False,False,16.67,False,Watch,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Bottoming'],True,37.42,0.0,14.29,0.0,0.0,,8.17,24.84,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Bottoming,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,38.6761,37.576,71.8122,28.4319,43.5117,33.7089,32.7512,,1413.86011576,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UBER,141386011576.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,"Uber Technologies, Inc",2026-08-05,Stable,50.0,Unknown,1.29,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,38.6761,0.0,23.21,0.0,,34.28,51.73,31.03,38.29,35.62,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
UBS,UBS,UBS Group AG Registered Ordinary Shares,NYSE,49.67,2612842,49.224,50.233,0.91,-1.12,0.98,-2.01,49.055,49.735,49.59,2026-09-25,55.99,55.99,55.99,55.99,55.99,-11.16,-11.16,-11.16,11.28,11.28,False,False,False,False,False,52.5775,52.8944,49.36225,46.86765,45.28424,26.188508,-1.251092,-0.720392,-0.530699,1.213929,2.443989,0.906062,-0.039382,-1.120777,-0.085376,-5.529932,-0.018078,-6.09592,0.088344,0.623452,0.186852,5.979284,0.315048,3348908.4,2225442.1,1875147.366667,1.174078,1.393406,55.985001,47.18,-11.279808,11.279808,55.985001,47.18,-11.279808,11.279808,55.985001,38.799999,-11.279808,11.279808,55.985001,36.294998,-11.279808,11.279808,-11.279808,36.850813,0.024969,-0.020122,-0.08996,-0.086277,-0.001006,0.251449,0.218298,49.59000015258789,49.73500061035156,49.05500030517578,49.67,48.70000076293945,47.18000030517578,0.024969,True,False,False,False,True,False,True,False,False,0.786764,0.095589,True,False,False,False,False,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Pullback,R0 Downtrend / Falling Knife,['Technical Deterioration'],True,19.84,33.33,14.29,9.76,20.0,,11.06,24.07,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Technical Deterioration,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,34.3662,17.2789,29.1643,88.3005,43.5117,71.3897,78.6667,,1503.92472651,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UBS,150392472651.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UBS Group AG,2026-03-09,Stable,45.0,Unknown,2.46,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,PARTIAL,Partial XBRL minimum snapshot,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,34.3662,0.0,20.62,0.0,,30.75,32.72,46.74,42.93,31.97,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
UDR,UDR,"UDR, Inc. Common Stock",NYSE,33.84,3649369,33.834,34.196,0.02,-1.04,-0.76,-0.18,33.35,33.94,33.58,2026-09-25,42.0,47.55,50.65,42.0,47.55,-19.19,-28.62,-32.99,19.43,28.83,False,False,False,False,False,35.2005,37.1078,37.400667,37.03985,36.72888,18.564349,-1.026234,-0.95783,-0.068404,0.578563,1.709703,0.017735,-0.02095,-1.041057,-0.05549,-3.865002,-0.070503,-8.806234,-0.037546,-9.520329,0.036429,-8.638939,-0.063575,4132773.8,4007548.45,3378612.816667,0.910624,1.080138,37.299999,33.350101,-9.276138,9.276138,42.0,33.350101,-19.428571,19.428571,42.0,33.350101,-19.428571,19.428571,42.0,32.939999,-19.428571,19.428571,-19.428571,2.732245,0.008644,-0.00177,-0.036446,-0.087379,-0.166913,-0.027027,-0.089833,33.58000183105469,33.939998626708984,33.350101470947266,33.84,34.02000045776367,33.400001525878906,0.008644,False,False,False,False,False,False,True,False,False,0.38973,0.169519,True,False,False,False,False,0.0,False,Watch,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,34.29,16.67,0.0,0.0,0.0,,7.73,17.96,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,5.5023,33.6687,29.1643,69.3615,14.0751,33.7089,32.7512,,107.78414648,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UDR,10778414648.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,"UDR, Inc.",2026-04-30,Stable,50.0,Unknown,0.57,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,5.5023,0.0,3.3,0.0,,26.32,39.89,43.31,30.93,28.66,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
UHAL,UHAL,U-Haul Holding Company Common Stock,NYSE,60.97,122816,61.768001,62.725,-1.29,-2.8,-1.77,-5.13,60.925,61.6,61.04,2026-09-25,76.45,79.04,79.04,76.45,79.04,-19.42,-22.06,-22.06,20.25,22.86,False,False,False,False,False,64.3485,69.0752,62.136417,57.7896,56.9834,19.56946,-2.130555,-1.928325,-0.202229,1.413571,2.318471,-1.291932,-0.030056,-2.797927,-0.049218,-5.250316,-0.112569,-11.733879,0.164097,-1.877187,0.19753,5.503413,-0.033076,122903.2,146095.8,159518.6,0.840654,0.769916,69.639999,60.419998,-12.449741,12.449741,76.449997,60.419998,-20.248525,20.248525,76.449997,48.209999,-20.248525,20.248525,76.449997,41.950001,-20.248525,20.248525,-20.248525,45.339687,0.002961,-0.051346,-0.048087,-0.108756,-0.082606,0.253495,0.06442,61.040000915527344,61.59999847412109,60.925,60.97,62.0,60.41999816894531,0.002961,False,False,False,False,False,False,False,False,False,0.066667,0.829628,False,False,False,False,False,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,36.75,0.0,14.29,0.0,0.0,,10.5,21.41,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,19.8216,36.4998,29.1643,28.4319,43.5117,33.7089,32.7512,,118.17180561,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UHAL,11817180561.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,U-Haul Holding Co /NV/,2026-08-05,Stable,50.0,Unknown,,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,19.8216,0.0,11.89,0.0,,29.76,40.74,31.03,38.29,31.66,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
UHS,UHS,"Universal Health Services, Inc. Common Stock",NYSE,178.86,643800,178.254001,178.002002,0.34,0.48,-0.24,1.23,176.54,180.41,176.99,2026-09-25,243.86,246.33,246.33,243.86,246.33,-26.02,-26.76,-26.76,26.65,27.39,False,False,False,False,False,174.716502,170.086,164.4965,182.0136,189.43648,61.446691,2.535692,2.505735,0.029958,6.278574,3.510329,0.339964,0.002835,0.482016,0.03833,2.371555,0.014343,5.158567,0.106332,8.731797,-0.228268,-1.732618,-0.038984,830540.0,786730.0,832063.333333,0.818324,0.773739,186.059998,166.429993,-3.869718,3.869718,186.059998,142.380005,-3.869718,3.869718,189.449997,140.080002,-5.589864,5.589864,246.330002,140.080002,-27.390087,27.390087,-27.390087,27.684179,0.010566,0.012281,0.023051,0.036389,0.187807,-0.013622,-0.109485,176.99000549316406,180.41000366210935,176.5399932861328,178.86,184.8800048828125,176.6699981689453,0.010566,False,False,False,True,False,False,True,True,False,0.116282,0.400517,False,False,False,False,False,0.0,False,,Uptrend,Uptrend,,False,raw state accepted,False,Near High,R5 Strong Trend,['Near High'],False,0.0,33.33,57.14,69.04,20.0,,0.0,41.17,False,,True,False,Missing,Healthcare,XLV,,,,,,,,,,,,,,,,,,,86.27,Near High,Not Implemented Yet,,,,,,,,,,,,,False,False,True,True,86.5822,,29.1643,88.3005,92.5258,92.2629,78.6667,,104.3117379,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UHS,10431173790.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UNIVERSAL HEALTH SERVICES INC,2026-08-07,Stable,50.0,Unknown,11.63,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,86.5822,0.0,51.95,0.0,,45.78,29.79,48.99,57.43,45.68,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
UI,UI,Ubiquiti Inc. Common Stock,NYSE,560.67,90154,572.846,573.617995,-2.13,-2.26,-3.48,-4.89,560.67,580.39,568.38,2026-09-25,1099.99,1099.99,1099.99,1099.99,1099.99,-47.24,-47.24,-47.24,49.03,49.03,False,False,False,False,False,574.421003,565.593797,653.954498,657.269948,656.801118,45.129032,-0.0837,1.105505,-1.189204,26.358579,4.701264,-2.125528,-0.002688,-2.25725,-0.002792,-2.393889,0.003007,-0.870554,-0.069323,-14.264677,-0.006936,-14.69715,0.394625,108170.8,165422.7,134532.566667,0.544992,0.670128,627.299988,500.230011,-10.62171,10.62171,627.299988,500.230011,-10.62171,10.62171,1099.98999,500.230011,-49.029536,49.029536,1099.98999,500.230011,-49.029536,49.029536,-49.029536,12.08244,-0.004333,-0.048874,-0.006169,-0.05428,0.045285,-0.332631,-0.137563,568.3800048828125,580.3900146484375,560.6699829101562,560.67,575.0,560.0,-0.004333,False,False,False,False,False,False,False,False,False,1e-06,0.609026,False,False,False,False,True,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],True,17.87,0.0,14.29,15.03,0.0,,4.79,21.8,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,22.1878,14.8339,29.1643,28.4319,43.5117,73.1737,32.7512,,340.84136625,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UI,34084136625.000004,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,Ubiquiti Inc.,2026-08-21,Stable,50.0,Unknown,15.85,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,22.1878,0.0,13.31,0.0,,30.32,34.24,31.03,38.29,32.16,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
UL,UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),NYSE,62.54,2724487,62.41,62.454,0.21,0.14,-0.62,1.16,61.89,62.56,62.05,2026-09-25,74.98,74.98,74.98,74.98,74.98,-16.56,-16.56,-16.56,16.59,16.59,False,False,False,False,False,63.0765,63.1418,60.437417,62.7562,63.786491,40.258229,-0.279171,-0.193715,-0.085455,0.860001,1.375121,0.2083,-0.001408,0.137702,-0.019545,-0.850554,-0.005016,-0.953092,0.074875,3.478943,-0.096737,-0.344508,-0.08686,2262077.4,3241389.35,3918499.783333,0.840531,0.695288,65.550003,61.52,-4.591919,4.591919,67.449997,59.900002,-7.279462,7.279462,67.449997,54.75,-7.279462,7.279462,74.980003,54.75,-16.591095,16.591095,-16.591095,14.228311,0.004659,0.011647,0.008384,-0.029183,0.027098,0.116188,-0.063166,62.04999923706055,62.560001373291016,61.88999938964844,62.54,62.869998931884766,62.130001068115234,0.004659,False,False,False,True,False,False,True,True,False,0.238805,0.029853,False,False,False,False,False,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],False,0.0,33.33,14.29,41.76,0.0,,1.7,23.33,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,True,True,29.9718,,29.1643,88.3005,43.5117,83.8122,32.7512,,1341.06877164,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UL,134106877164.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UNILEVER PLC,2026-03-12,Stable,45.0,Unknown,4.33,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,PARTIAL,Partial XBRL minimum snapshot,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,29.9718,0.0,17.98,0.0,,29.69,27.54,46.74,36.04,31.04,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
ULS,ULS,UL Solutions Inc. Class A Common Stock,NYSE,66.05,926941,66.041999,65.707,0.01,0.52,-0.9,3.15,65.325,66.39,65.7,2026-09-25,107.54,107.54,107.54,107.54,107.54,-38.26,-38.26,-38.26,38.58,38.58,False,False,False,False,False,69.5245,76.6636,86.898667,83.7259,83.0798,24.407904,-3.360788,-3.487585,0.126797,1.847499,2.797122,0.012115,0.010249,0.522015,-0.104101,-4.997519,-0.108306,-13.84438,-0.204931,-23.991929,0.084085,-21.111627,0.223613,1035748.2,860277.05,888495.683333,1.077491,1.04327,76.190002,63.169998,-13.308836,13.308836,101.455002,63.169998,-34.897246,34.897246,107.540001,63.169998,-38.580994,38.580994,107.540001,63.169998,-38.580994,38.580994,-38.580994,4.559129,0.003647,0.031548,-0.072982,-0.125745,-0.323743,-0.214345,-0.048819,65.69999694824219,66.39,65.32499694824219,66.05,66.29000091552734,65.11000061035156,0.003647,False,False,False,True,False,False,False,True,False,0.352112,0.319248,True,False,False,False,False,0.0,False,Watch,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,80.69,16.67,0.0,0.0,0.0,,10.0,23.18,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,True,29.3333,70.3088,29.1643,69.3615,14.0751,33.7089,32.7512,,132.86918765,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,ULS,13286918764.999998,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,UL Solutions Inc.,2026-08-04,Stable,50.0,Unknown,1.66,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,29.3333,0.0,17.6,0.0,,32.04,50.88,43.31,30.93,33.66,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
